race,hours,age,parttime,educ,logwg,loghrwg,married,nevermar,sepdivw
1,40,48,0,14,6.092011,3.267666,1,0,0
1,55,30,0,18,6.827716,2.944439,1,0,0
1,42,34,0,16,6.945494,2.140066,1,0,0
1,52,28,0,16,6.907755,2.939162,0,1,0
1,8,57,0,14,6.750949,2.833213,0,1,0
0,45,35,0,12,6.594099,2.957511,0,1,0
1,54,19,0,9,5.630674,1.64169,0,1,0
1,32,55,0,4,6.733402,3.267666,1,0,0
1,40,24,0,10,6.249743,2.560864,0,1,0
1,40,43,0,16,6.540034,2.851154,1,0,0
1,40,34,0,16,7.050859,3.36198,1,0,0
1,60,36,0,12,5.521461,1.427116,0,1,0
1,47,32,0,12,6.047561,2.197414,1,0,0
1,70,48,0,12,6.763169,2.514673,1,0,0
1,40,40,0,16,7.205004,3.516124,1,0,0
1,40,20,0,11,5.56452,1.875641,0,1,0
1,40,27,0,12,6.716704,3.027824,1,0,0
1,40,22,0,12,5.890373,2.201493,0,1,0
1,45,45,0,15,7.083648,3.276985,1,0,0
1,60,38,0,14,6.848334,2.75399,1,0,0
1,40,36,0,15,6.459059,2.77018,1,0,0
1,50,61,0,12,6.252347,2.340324,1,0,0
1,80,34,0,14,6.159265,1.777238,1,0,0
1,12,41,1,16,6.032295,3.547388,0,0,1
1,55,30,0,18,7.161203,3.15387,0,1,0
1,40,44,0,12,6.763169,3.074289,1,0,0
1,20,18,1,10,4.69866,1.702928,0,1,0
1,43,29,0,12,6.086775,2.325575,1,0,0
1,40,39,0,16,6.734485,3.045605,1,0,0
1,40,52,0,12,6.175389,2.48651,1,0,0
1,50,24,0,16,6.401718,2.489695,1,0,0
1,40,44,0,16,7.219188,3.530308,1,0,0
1,40,42,0,14,6.848334,3.159455,1,0,0
1,55,32,0,11,6.134569,2.127235,1,0,0
1,40,44,0,12,6.323803,2.634924,1,0,0
1,40,49,0,16,6.288713,2.599834,1,0,0
1,40,44,0,16,3.649619,-0.0392607,1,0,0
1,50,40,0,16,6.482878,2.570855,0,1,0
1,36,55,0,5,5.846872,2.263353,1,0,0
1,40,27,0,8,5.846872,2.157993,0,0,1
1,40,35,0,14,5.614988,1.926108,1,0,0
1,34,50,0,12,5.869777,2.343416,1,0,0
1,46,57,0,16,6.511864,2.683223,1,0,0
1,60,43,0,14,7.205004,3.110659,1,0,0
1,15,20,1,13,5.358942,2.650892,0,1,0
1,40,30,0,13,6.868536,3.179657,1,0,0
1,40,37,0,12,6.496685,2.807805,1,0,0
1,50,22,0,12,6.214608,2.302585,1,0,0
1,60,41,0,12,6.540034,2.445689,1,0,0
1,50,53,0,10,6.42224,2.510217,0,0,1
1,40,56,0,12,6.175389,2.48651,1,0,0
1,50,34,0,16,7.561673,3.64965,1,0,0
1,40,34,0,14,6.907755,3.218876,1,0,0
1,40,50,0,12,6.963842,3.274963,1,0,0
1,55,21,0,10,6.047561,2.040228,0,1,0
1,40,24,0,12,5.986653,2.297774,1,0,0
1,60,21,0,10,5.153754,1.059409,0,1,0
1,51,35,0,12,6.214608,2.282783,1,0,0
1,40,34,0,14,5.874284,2.185405,0,0,1
1,50,46,0,12,6.288713,2.37669,1,0,0
1,20,18,1,11,4.055084,1.059352,0,1,0
1,30,50,1,12,7.561673,4.160476,0,0,1
1,30,18,1,12,5.029653,1.628456,0,1,0
1,50,36,0,14,5.595566,1.683543,0,1,0
1,40,27,0,12,5.846872,2.157993,1,0,0
1,40,38,0,12,5.69659,2.00771,0,0,1
1,40,24,0,12,5.804834,2.115954,0,0,1
1,40,51,0,13,6.580847,2.891968,1,0,0
1,40,27,0,14,5.789715,2.100836,0,1,0
1,50,24,0,16,6.047561,2.135538,1,0,0
1,40,27,0,16,6.567431,2.878552,1,0,0
1,50,22,0,12,4.565909,0.6538864,0,0,1
1,40,39,0,12,5.952256,2.263376,1,0,0
1,50,30,0,14,5.729093,1.81707,1,0,0
1,40,50,0,14,6.954753,3.265874,1,0,0
1,40,30,0,12,6.357704,2.668824,1,0,0
1,50,44,0,18,5.084753,1.17273,0,0,1
1,20,49,1,8,4.941642,1.94591,0,1,0
1,60,34,0,14,7.510387,3.416042,1,0,0
1,8,19,1,11,2.407845,0.328404,0,1,0
1,43,24,0,12,6.175389,2.414189,1,0,0
1,40,32,0,12,6.409912,2.721032,0,0,1
1,60,37,0,18,6.594099,2.499754,0,1,0
1,35,39,0,16,6.868536,3.313188,0,0,1
1,40,46,0,11,4.930582,1.241702,1,0,0
1,43,33,0,9,6.288713,2.527513,1,0,0
1,40,24,0,12,6.175389,2.48651,0,1,0
1,55,24,0,13,5.953243,1.94591,1,0,0
1,48,25,0,12,5.595566,1.724365,0,1,0
1,55,38,0,18,7.901007,3.893674,1,0,0
1,40,29,0,9,5.307871,1.618992,0,1,0
1,40,30,0,13,6.42224,2.733361,1,0,0
1,15,40,1,12,4.040064,1.332014,1,0,0
1,42,31,0,16,5.846872,2.109203,1,0,0
1,48,27,0,14,6.703654,2.832453,1,0,0
1,48,32,0,12,6.531664,2.660464,1,0,0
1,40,25,0,16,5.789715,2.100836,0,1,0
1,35,29,0,18,4.748231,1.192883,0,1,0
1,12,63,1,9,4.007333,1.522427,1,0,0
1,40,61,0,12,6.868536,3.179657,1,0,0
1,48,29,0,18,6.42224,2.551039,1,0,0
1,55,46,0,12,6.594099,2.586766,1,0,0
1,60,40,0,14,6.888338,2.793993,0,0,1
1,40,44,0,18,7.456322,3.767442,1,0,0
1,75,42,0,12,6.134569,1.817081,1,0,0
1,50,55,0,17,7.205004,3.292981,1,0,0
1,45,37,0,18,6.594099,2.787436,1,0,0
1,44,31,0,12,6.482878,2.698688,1,0,0
1,60,26,0,12,6.175389,2.081044,1,0,0
1,20,26,1,16,5.156005,2.140066,0,1,0
1,40,39,0,12,6.065574,1.458615,1,0,0
1,57,39,0,18,6.785158,2.996773,0,0,1
1,44,23,0,16,6.254617,2.525729,0,1,0
1,56,48,0,16,6.868536,3.159126,1,0,0
1,20,19,1,13,5.595566,2.302585,0,1,0
1,32,55,0,12,7.03288,3.361243,1,0,0
1,45,50,0,12,7.050859,3.24346,1,0,0
1,40,20,0,12,5.623729,2.122262,0,1,0
1,40,31,0,16,5.697362,2.079442,0,1,0
1,45,37,0,18,6.717708,2.601207,1,0,0
1,60,32,0,9,6.42224,2.466403,1,0,0
1,40,28,0,16,6.42224,2.525729,0,1,0
1,40,26,0,16,5.973021,3.054001,0,1,0
1,45,25,0,16,6.468056,2.61274,0,1,0
1,50,43,0,18,7.205004,3.091043,1,0,0
1,43,39,0,16,7.130899,3.437565,1,0,0
1,40,27,0,12,5.035978,1.347099,1,0,0
1,40,34,0,18,6.750634,3.056357,1,0,0
1,59,43,0,16,6.963842,2.70805,0,0,1
1,55,21,0,12,5.630674,2.079442,0,1,0
1,48,42,0,12,6.694178,2.823563,0,0,1
1,60,54,0,18,7.561673,3.467328,1,0,0
1,42,31,0,18,6.121988,2.525729,0,1,0
1,40,37,0,15,6.175389,2.995732,1,0,0
1,30,21,1,15,5.441422,0.7747272,0,1,0
1,40,35,0,13,6.933257,3.244378,1,0,0
1,40,35,0,16,6.175389,2.48651,1,0,0
1,40,42,0,15,5.874284,2.185405,0,0,1
1,50,39,0,12,6.233665,2.321642,1,0,0
1,40,36,0,13,5.853839,2.16496,0,0,1
1,16,29,1,12,5.952256,3.179667,0,1,0
1,40,51,0,12,6.511864,2.822985,1,0,0
1,40,24,0,18,5.482221,1.793342,0,1,0
1,56,50,0,12,6.64539,2.620038,1,0,0
1,48,23,0,18,6.288713,2.417512,0,1,0
1,45,53,0,16,7.561673,3.75501,1,0,0
1,70,46,0,18,3.912023,-0.3364722,1,0,0
1,77,53,0,16,7.561673,3.217868,1,0,0
1,40,64,0,14,6.45077,2.761891,0,1,0
1,52,64,0,12,6.694178,2.742935,1,0,0
1,40,61,0,12,5.97962,2.29074,1,0,0
1,24,19,0,14,5.116016,1.937962,0,1,0
1,50,27,0,18,5.521461,1.609438,0,1,0
1,40,32,0,16,6.28758,2.5987,1,0,0
1,40,39,0,16,6.323803,2.634924,1,0,0
1,44,26,0,12,5.789715,2.005526,1,0,0
1,60,29,0,14,6.88795,2.793606,1,0,0
1,40,27,0,14,6.252347,2.563468,1,0,0
1,43,26,0,12,6.511864,2.750664,1,0,0
1,40,36,0,18,6.738591,3.049711,1,0,0
1,58,48,0,12,6.526041,2.465598,1,0,0
1,40,18,0,11,4.482551,0.793671,0,1,0
1,40,39,0,12,5.952256,2.263376,1,0,0
1,32,59,0,7,7.056322,3.590586,0,1,0
1,40,31,0,12,4.971409,1.28253,0,1,0
1,50,63,0,12,6.64539,2.733367,1,0,0
1,43,44,0,8,6.175389,2.414189,1,0,0
1,40,61,0,12,6.047561,2.358682,1,0,0
1,40,22,0,11,5.441422,1.752542,0,1,0
1,40,36,0,12,5.86127,2.172391,0,0,1
1,16,27,1,10,6.175389,3.4028,1,0,0
1,80,42,0,18,7.561673,3.179646,1,0,0
1,20,23,1,16,3.824939,0.8292066,0,1,0
1,10,19,1,12,4.787492,2.484907,0,1,0
1,50,29,0,16,6.092011,2.179988,0,1,0
1,50,19,0,11,5.521461,1.609438,0,1,0
1,40,44,0,12,5.952256,2.263376,1,0,0
1,45,44,0,12,6.392018,2.585355,1,0,0
1,40,33,0,14,6.144937,2.456057,1,0,0
1,60,52,0,17,6.406253,2.311908,1,0,0
1,45,23,0,14,6.111246,2.304583,0,1,0
1,60,42,0,16,6.628345,2.534001,1,0,0
1,55,46,0,13,7.325959,3.318626,1,0,0
1,50,36,0,16,5.952256,2.040233,1,0,0
1,40,43,0,6,5.999309,2.310429,1,0,0
1,36,35,0,12,5.664557,2.081038,1,0,0
1,43,37,0,12,6.366006,2.604806,0,0,1
1,39,39,0,14,5.846872,2.183311,0,0,1
1,40,38,0,12,6.175389,2.48651,1,0,0
1,43,25,0,12,5.595566,1.834366,0,1,0
1,40,61,0,12,6.390492,2.701613,1,0,0
1,44,33,0,12,6.214608,2.430418,1,0,0
1,45,54,0,9,6.357704,2.551041,1,0,0
1,12,58,1,11,5.442851,2.957944,1,0,0
1,40,39,0,16,6.357704,2.668824,1,0,0
1,60,32,0,15,6.047561,1.953217,0,1,0
1,40,38,0,12,6.125296,2.436416,1,0,0
1,44,29,0,10,6.323803,2.539613,0,1,0
1,32,29,0,16,5.895669,2.429933,1,0,0
1,40,47,0,12,5.952256,2.263376,0,0,1
1,60,62,0,8,5.595566,1.501222,1,0,0
1,40,31,0,12,5.846872,2.157993,1,0,0
1,30,26,1,9,5.441422,2.040224,0,1,0
1,58,22,0,12,6.357704,2.297261,1,0,0
1,4,64,1,8,5.168835,3.782541,1,0,0
1,42,38,0,14,6.180451,2.442782,0,1,0
1,50,44,0,18,6.594099,2.682076,1,0,0
1,48,46,0,18,6.511864,2.640663,1,0,0
1,60,33,0,16,7.47817,3.383825,1,0,0
1,45,26,0,12,6.134569,2.327906,0,1,0
1,40,28,0,12,4.43817,0.7492912,0,1,0
1,65,59,0,13,6.607163,2.432776,1,0,0
1,60,34,0,12,6.357704,2.263359,0,1,0
1,40,43,0,18,5.697362,2.008482,1,0,0
1,40,52,0,12,5.846872,2.157993,1,0,0
1,60,27,0,12,6.288713,2.194369,1,0,0
1,46,27,0,14,5.846872,2.018231,1,0,0
1,40,63,0,12,6.092011,2.403131,0,1,0
1,40,40,0,12,5.952256,2.263376,1,0,0
1,84,25,0,12,3.284289,-1.146528,1,0,0
1,35,31,0,12,5.564022,2.008674,0,1,0
1,40,56,0,12,5.728215,2.039335,0,0,1
1,32,37,0,12,5.874284,2.408549,1,0,0
1,40,31,0,14,5.976934,2.288055,1,0,0
1,45,24,0,14,5.900938,2.094275,0,1,0
1,50,48,0,18,6.818399,2.906376,1,0,0
1,42,42,0,8,6.288713,2.551044,0,0,1
1,32,21,1,12,4.722953,1.257217,0,1,0
1,60,36,0,17,7.274001,3.179657,1,0,0
1,40,39,0,16,6.357704,2.668824,1,0,0
1,40,56,0,12,6.252347,2.563468,1,0,0
1,24,24,1,12,5.846872,2.668818,1,0,0
1,30,37,0,15,3.138967,-0.2622309,1,0,0
1,50,47,0,18,7.274001,3.361978,1,0,0
1,6,59,1,14,3.218876,1.427116,1,0,0
1,40,57,0,12,6.175222,2.486343,1,0,0
1,40,63,0,11,5.969832,2.280953,1,0,0
1,50,50,0,12,5.952256,2.040233,1,0,0
1,40,21,0,12,5.345296,1.656417,0,1,0
1,30,18,1,11,4.748231,1.347034,0,1,0
1,40,46,0,11,2.956471,-0.7324079,0,0,1
1,46,40,0,14,6.655569,2.826928,1,0,0
1,50,38,0,16,7.561673,3.64965,1,0,0
1,40,21,0,12,5.952256,2.263376,0,1,0
1,38,27,0,13,5.729093,2.091506,0,1,0
1,46,22,0,12,5.789715,1.961074,0,1,0
1,70,50,0,18,6.134569,1.886073,1,0,0
1,44,29,0,12,5.664557,1.880367,1,0,0
1,20,19,1,13,5.010635,1.731656,0,1,0
1,50,51,0,12,6.717708,2.639057,1,0,0
1,45,31,0,17,5.884964,1.981001,1,0,0
1,45,40,0,12,6.047561,2.397895,1,0,0
1,40,35,0,14,6.114964,3.218876,1,0,0
1,40,53,0,15,5.035978,1.791759,1,0,0
1,40,19,0,12,5.559219,1.871802,0,1,0
1,55,24,0,12,5.952256,2.484907,1,0,0
1,50,24,0,12,6.288713,2.525729,0,1,0
1,40,43,0,12,6.327937,2.639057,1,0,0
1,20,18,1,12,4.393955,1.446919,0,1,0
1,40,32,0,14,6.453026,2.822866,1,0,0
1,40,46,0,10,5.957235,2.351375,1,0,0
1,40,30,0,12,6.526041,2.674149,1,0,0
1,40,47,0,14,6.42224,2.70805,1,0,0
1,40,46,0,12,6.586944,2.897292,0,0,1
1,40,55,0,10,5.501258,1.812379,1,0,0
1,15,18,1,12,4.828314,1.446919,0,1,0
1,45,32,0,12,5.886104,2.079442,1,0,0
1,50,47,0,14,5.595566,1.609438,1,0,0
1,40,27,0,16,4.941642,2.374906,0,1,0
1,50,36,0,12,6.070022,2.079442,1,0,0
1,60,53,0,16,7.561673,3.467328,1,0,0
1,40,39,0,13,6.233665,2.70805,1,0,0
1,40,42,0,12,6.214608,2.375836,1,0,0
1,30,32,0,12,6.694178,2.65926,1,0,0
1,40,44,0,12,5.945761,2.145931,1,0,0
1,40,33,0,12,5.729093,2.014903,0,1,0
1,42,37,0,8,6.175389,2.197225,1,0,0
1,40,18,0,12,5.336047,1.791759,0,1,0
1,65,35,0,12,5.259109,1.871802,0,1,0
1,50,33,0,13,6.175389,2.564949,1,0,0
1,45,34,0,12,6.110957,2.302585,1,0,0
1,50,39,0,16,6.357704,2.571084,1,0,0
1,45,25,0,12,5.795602,1.925707,1,0,0
1,40,35,0,12,6.694178,3.058707,0,0,1
1,0,43,0,12,6.152733,2.463853,1,0,0
1,43,39,0,16,6.395879,2.72458,1,0,0
1,60,38,0,12,6.546742,1.791759,0,1,0
1,35,61,0,6,5.602525,2.047177,1,0,0
1,55,51,0,14,6.214608,2.207275,0,0,1
1,40,18,0,12,5.821566,1.791759,0,1,0
1,40,33,0,12,6.076265,2.238047,1,0,0
1,40,29,0,12,5.952256,2.332144,1,0,0
1,25,18,1,10,3.822317,0.6034413,0,1,0
1,45,23,0,12,6.047561,2.240899,1,0,0
1,37,29,0,12,6.002058,2.39114,1,0,0
1,44,23,0,12,5.801423,2.017234,0,1,0
1,60,48,0,18,6.64539,2.551045,0,1,0
1,50,63,0,18,6.134569,2.222546,1,0,0
1,51,22,0,12,6.09704,2.165215,0,1,0
1,50,37,0,16,5.119848,1.207825,1,0,0
1,40,41,0,18,5.952256,2.263376,1,0,0
1,40,42,0,9,5.913503,2.224623,1,0,0
1,60,23,0,11,5.441422,1.347077,0,1,0
1,40,37,0,13,6.175389,2.48651,1,0,0
1,40,25,0,8,5.828946,2.140066,1,0,0
1,40,27,0,12,5.991465,2.302585,1,0,0
1,50,42,0,18,6.645364,2.733341,0,0,1
1,40,30,0,12,6.357704,2.668824,1,0,0
1,50,41,0,12,6.539644,2.627621,1,0,0
1,50,47,0,12,6.276136,2.364113,1,0,0
1,40,45,0,16,6.963842,3.274963,1,0,0
1,60,35,0,12,6.963842,2.869498,0,0,1
1,40,26,0,12,6.047561,2.358682,0,1,0
1,40,57,0,13,5.505941,1.817062,1,0,0
1,35,42,0,17,5.608482,2.053134,0,0,1
1,18,28,0,9,5.863205,2.972833,1,0,0
1,60,40,0,18,7.566658,3.472313,1,0,0
1,55,45,0,12,7.274001,3.266668,1,0,0
1,40,24,0,14,6.001043,2.312164,1,0,0
1,33,36,1,13,5.851168,2.35466,1,0,0
1,60,44,0,12,5.010635,0.9162908,1,0,0
1,40,41,0,9,5.999309,2.310429,1,0,0
1,50,33,0,16,5.952256,2.040233,1,0,0
1,40,42,0,12,6.134569,2.445689,1,0,0
1,30,64,1,12,4.825269,1.424072,0,0,1
1,40,33,0,14,6.42224,2.733361,1,0,0
1,45,58,0,12,6.19518,2.388518,1,0,0
1,40,37,0,18,6.511864,2.822985,1,0,0
1,42,50,0,12,6.762568,3.024898,1,0,0
1,27,48,1,6,4.958008,1.662171,1,0,0
1,60,36,0,16,7.016951,2.922606,1,0,0
1,50,42,0,14,6.175389,2.263366,1,0,0
1,60,37,0,12,6.64539,2.551045,1,0,0
1,40,57,0,12,6.092011,2.403131,1,0,0
1,40,35,0,15,6.357704,2.668824,0,1,0
1,40,26,0,14,6.729274,3.040395,1,0,0
1,47,24,0,12,6.717708,2.86756,0,1,0
1,46,22,0,12,5.676754,1.848112,0,1,0
1,40,40,0,14,6.42224,2.733361,1,0,0
1,45,32,0,15,6.453026,2.646364,1,0,0
1,55,44,0,17,6.323803,2.31647,0,1,0
1,40,49,0,9,5.729093,2.040213,1,0,0
1,25,46,1,0,6.390492,3.171617,0,1,0
1,60,39,0,16,7.161203,3.066858,1,0,0
1,41,36,0,14,6.98186,3.268288,1,0,0
1,40,37,0,12,5.482221,1.793342,1,0,0
1,45,37,0,16,6.963842,3.15718,1,0,0
1,50,49,0,18,6.907755,2.995732,1,0,0
1,40,51,0,12,6.288713,2.599834,0,1,0
1,50,28,0,16,6.140165,2.228142,0,1,0
1,60,32,0,12,4.041998,-0.0523465,1,0,0
1,40,31,0,12,4.43817,0.7492912,0,1,0
1,50,47,0,15,6.39693,2.484907,1,0,0
1,40,33,0,18,6.868536,3.179657,1,0,0
1,40,43,0,16,6.511864,2.822985,0,0,1
1,40,61,0,15,6.482878,2.793998,1,0,0
1,35,62,0,9,5.441422,1.886073,1,0,0
1,65,39,0,11,6.670082,2.495694,1,0,0
1,45,28,0,16,6.625194,2.818531,1,0,0
1,40,46,0,16,6.511864,2.822985,1,0,0
1,40,42,0,18,6.594099,2.905219,1,0,0
1,55,53,0,16,5.900938,1.893605,1,0,0
1,8,21,1,15,5.180547,3.101105,0,1,0
1,40,31,0,12,6.185159,2.496279,1,0,0
1,46,36,0,12,7.338537,3.509896,1,0,0
1,55,43,0,12,7.050859,3.043526,1,0,0
1,50,37,0,16,6.746905,2.834882,1,0,0
1,40,35,0,12,7.050859,3.36198,1,0,0
1,40,33,0,16,7.205004,3.516124,1,0,0
1,57,26,0,16,6.594099,2.551048,0,1,0
1,40,42,0,12,6.588817,2.899937,1,0,0
1,41,20,0,14,5.259109,1.545537,0,1,0
1,50,35,0,16,6.567431,2.655409,0,1,0
1,40,46,0,12,6.471032,2.782152,1,0,0
1,15,20,1,11,4.317488,1.609438,0,1,0
1,60,45,0,16,8.010828,3.916483,1,0,0
1,43,36,0,14,6.580847,2.819647,1,0,0
1,55,31,0,16,6.907755,2.900422,1,0,0
1,50,39,0,16,7.230288,3.318265,1,0,0
1,65,30,0,16,6.390492,2.216105,1,0,0
1,40,32,0,16,6.152733,2.463853,0,1,0
1,41,52,0,12,5.259109,1.545537,0,0,1
1,32,38,0,12,4.367548,0.9018114,0,1,0
1,40,25,0,17,6.175389,2.48651,0,1,0
1,50,33,0,12,6.963842,3.05182,1,0,0
1,40,44,0,17,7.034053,3.345174,1,0,0
0,40,33,0,12,5.441422,1.752542,1,0,0
1,40,30,0,12,6.390492,2.833213,1,0,0
1,2,42,0,18,7.205004,6.511857,1,0,0
1,45,49,0,12,6.567431,2.769459,1,0,0
1,42,44,0,12,6.42224,2.564949,1,0,0
1,38,33,0,17,6.453026,2.931194,0,1,0
1,40,23,0,12,6.001043,2.412336,0,1,0
1,0,27,0,12,5.312516,1.94591,0,1,0
1,38,64,0,17,6.735602,2.525729,1,0,0
0,50,34,0,18,6.872522,2.951115,0,1,0
0,40,33,0,14,6.453026,2.574519,0,1,0
1,60,35,0,17,6.694178,2.590267,1,0,0
1,40,24,0,16,6.306421,2.574519,1,0,0
1,40,32,0,16,6.64539,2.957511,1,0,0
1,40,62,0,12,6.214608,2.302585,1,0,0
1,40,40,0,16,6.793814,2.897292,1,0,0
1,40,28,0,11,6.482878,2.525729,1,0,0
1,45,50,0,12,6.482878,2.590267,1,0,0
1,49,55,0,11,6.670082,2.813411,1,0,0
1,49,23,0,16,6.001043,2.228939,0,1,0
1,40,53,0,14,6.134569,2.36321,1,0,0
1,40,35,0,18,6.357704,2.70805,0,1,0
1,40,48,0,12,6.868536,3.179657,1,0,0
1,40,51,0,12,6.288713,2.599834,1,0,0
1,40,22,0,13,5.900938,2.212058,1,0,0
1,48,40,0,13,6.620073,2.748872,1,0,0
1,38,53,0,13,6.586172,2.948586,0,0,1
1,50,37,0,16,7.050859,3.138836,1,0,0
1,45,39,0,14,6.703654,2.896992,1,0,0
1,50,38,0,16,6.963842,3.05182,1,0,0
1,50,31,0,18,6.175389,2.263366,1,0,0
1,40,28,0,16,6.357704,2.668824,0,1,0
1,50,43,0,8,6.047561,2.135538,1,0,0
1,40,53,0,11,6.620073,2.931194,1,0,0
1,40,63,0,7,5.595566,1.906687,1,0,0
1,45,41,0,12,6.134569,2.327906,0,0,1
1,60,39,0,10,6.113505,2.019161,0,0,1
1,50,29,0,12,6.677373,2.76535,1,0,0
1,55,27,0,16,6.252347,2.245014,1,0,0
1,45,48,0,12,6.542299,2.735636,1,0,0
1,50,33,0,18,6.907755,2.995732,1,0,0
1,53,37,0,16,6.843217,2.872925,1,0,0
1,50,38,0,18,5.900938,1.988915,0,1,0
1,60,46,0,13,6.357704,2.263359,0,0,1
1,40,27,0,16,6.717708,3.028829,1,0,0
1,45,30,0,12,6.214608,2.407946,1,0,0
1,50,47,0,16,7.034053,3.12203,1,0,0
1,25,62,1,11,4.867535,1.648659,1,0,0
1,10,25,0,12,5.703783,3.401197,0,1,0
1,40,54,0,12,5.952256,2.263376,1,0,0
1,40,34,0,12,6.03842,2.34954,1,0,0
1,70,64,0,12,5.952256,1.703761,1,0,0
1,50,35,0,14,6.511864,2.599841,1,0,0
1,40,42,0,12,5.595566,1.906687,0,1,0
1,40,43,0,12,6.047561,2.358682,0,1,0
1,45,56,0,12,5.759879,1.953217,0,0,1
1,40,55,0,18,7.050859,3.36198,1,0,0
1,20,19,1,13,4.976734,1.981001,0,1,0
1,40,36,0,18,6.64539,2.956511,1,0,0
1,45,40,0,14,6.42224,2.615577,0,0,1
0,40,41,0,18,6.868536,3.179657,0,0,1
1,40,51,0,18,6.827716,3.138836,1,0,0
1,30,18,1,12,4.135167,0.7339692,0,1,0
1,24,29,0,12,6.567431,3.389378,0,1,0
1,36,34,0,12,3.637586,0.0540672,0,1,0
1,70,42,0,12,6.540034,2.291538,1,0,0
1,44,21,0,12,5.560682,1.776492,0,1,0
1,40,37,0,10,5.900938,2.212058,1,0,0
1,20,22,0,12,5.226231,2.230498,1,0,0
0,35,28,0,9,5.521461,1.966113,1,0,0
1,45,37,0,16,6.39693,2.590267,1,0,0
1,48,31,0,15,6.288713,2.417512,1,0,0
0,40,57,0,12,6.214608,2.525729,0,0,1
1,55,28,0,13,6.567431,2.560098,1,0,0
1,40,22,0,14,6.323803,2.634924,0,1,0
1,40,31,0,9,5.896164,2.207285,0,1,0
1,45,36,0,16,6.134569,2.327906,0,1,0
1,48,23,0,12,6.036127,2.164926,0,1,0
1,40,48,0,18,7.561673,3.872793,1,0,0
1,8,21,1,15,4.567157,2.487715,0,1,0
1,40,34,0,9,5.96417,2.275291,1,0,0
1,40,53,0,11,5.604109,1.91523,0,1,0
1,16,63,1,12,4.843557,2.070968,1,0,0
1,40,27,0,11,6.070022,2.381142,1,0,0
1,40,58,0,12,5.664557,1.975677,1,0,0
1,40,38,0,16,7.260579,3.571699,1,0,0
1,40,36,0,14,6.868536,3.179657,1,0,0
1,48,33,0,12,6.029194,2.157993,1,0,0
1,40,43,0,14,6.318446,2.629566,1,0,0
1,43,44,0,13,6.047561,2.286361,1,0,0
1,40,24,0,17,6.092011,2.403131,0,1,0
1,40,23,0,16,5.768321,2.079442,0,1,0
1,12,18,1,13,4.748231,2.263324,0,1,0
1,24,59,0,9,5.900938,3.401197,1,0,0
1,40,28,0,12,4.902456,1.581038,0,1,0
1,40,21,0,12,6.214608,2.484907,0,1,0
1,45,28,0,18,6.390492,2.597119,1,0,0
1,44,60,0,12,6.868536,2.931194,1,0,0
1,40,21,0,12,5.789715,2.197225,0,1,0
1,65,32,0,18,6.827716,2.900422,1,0,0
1,60,43,0,12,4.055084,-0.0392607,1,0,0
1,8,30,0,16,6.808233,2.862201,1,0,0
1,64,35,0,13,6.694178,2.578701,1,0,0
1,48,30,0,16,6.357704,2.486503,0,1,0
1,50,37,0,14,6.684612,2.941276,1,0,0
1,0,38,0,12,6.388965,3.248435,0,0,1
1,45,34,0,16,6.453026,2.656757,0,1,0
1,48,35,0,11,6.327937,2.336987,1,0,0
1,40,21,0,14,3.743131,1.791759,0,1,0
1,40,21,0,14,4.889446,1.791759,0,1,0
1,40,29,0,13,6.357704,2.549445,1,0,0
1,40,26,0,12,6.42224,3.064792,0,1,0
1,42,52,0,18,6.83714,3.247047,1,0,0
1,55,39,0,18,6.70142,2.978586,1,0,0
1,50,35,0,12,6.540034,2.70805,1,0,0
1,72,26,0,14,6.64539,2.335375,1,0,0
1,20,19,1,12,5.259109,2.079442,0,1,0
1,40,32,0,12,6.648246,2.197225,1,0,0
1,0,64,1,16,6.60881,1.832582,1,0,0
1,40,22,0,12,6.104615,2.251292,0,1,0
1,40,56,0,13,5.919807,2.224623,1,0,0
1,40,23,0,0,5.941644,2.72458,0,1,0
1,40,28,0,13,6.173786,2.484907,0,1,0
1,48,34,0,9,6.390492,2.519291,1,0,0
1,40,43,0,18,6.511864,2.822985,0,1,0
1,3,19,1,12,5.298317,4.199705,0,1,0
1,40,36,0,18,6.511864,2.822985,1,0,0
1,46,47,0,13,6.580847,2.752206,1,0,0
1,40,47,0,18,7.205004,3.516124,1,0,0
1,45,37,0,14,6.482878,2.676215,1,0,0
1,40,39,0,18,6.806664,3.117784,1,0,0
1,40,51,0,18,6.999559,3.31068,1,0,0
1,15,22,1,13,4.787492,2.079442,0,1,0
1,25,19,1,13,4.828314,1.609438,0,1,0
1,55,27,0,16,5.926926,1.919593,0,1,0
1,40,31,0,16,6.453026,2.764147,1,0,0
1,40,61,0,12,6.868536,3.179657,1,0,0
1,70,43,0,12,6.511864,2.263369,1,0,0
1,60,27,0,14,6.64539,2.551045,0,1,0
1,40,24,0,7,5.576972,1.888092,1,0,0
1,40,32,0,12,6.047561,2.358682,1,0,0
1,38,29,0,17,6.607163,2.969577,1,0,0
0,40,36,0,14,6.357704,2.668824,1,0,0
1,10,19,1,9,5.801423,3.498838,0,1,0
1,70,34,0,16,6.740696,2.492201,1,0,0
1,47,37,0,10,6.620073,2.769926,1,0,0
1,40,56,0,12,6.717708,3.028829,1,0,0
1,40,54,0,8,6.199109,2.510229,1,0,0
1,50,28,0,12,6.437752,2.525729,0,1,0
1,51,43,0,13,6.533062,2.601236,1,0,0
